country,organ,year,pub_count
KR,main bronchus,2017,1
KR,muscular system,2014,1
KR,muscular system,2018,1
KR,muscular system,2019,2
KR,muscular system,2021,3
KR,muscular system,2022,2
KR,ovary,2015,1
KR,ovary,2016,7
KR,ovary,2017,8
KR,ovary,2018,17
KR,ovary,2019,18
KR,ovary,2020,21
KR,ovary,2021,32
KR,ovary,2022,18
KR,ovary,2023,5
KR,pancreas,2014,1
KR,pancreas,2016,3
KR,pancreas,2017,7
KR,pancreas,2018,17
KR,pancreas,2019,25
KR,pancreas,2020,34
KR,pancreas,2021,43
KR,pancreas,2022,34
KR,pancreas,2023,4
KR,pelvis,2015,1
KR,pelvis,2016,1
KR,pelvis,2017,6
KR,pelvis,2018,8
KR,pelvis,2019,10
KR,pelvis,2020,14
KR,pelvis,2021,17
KR,pelvis,2022,17
KR,pelvis,2023,2
KR,peripheral nervous system,2016,2
KR,peripheral nervous system,2017,3
KR,peripheral nervous system,2018,2
KR,peripheral nervous system,2019,7
KR,peripheral nervous system,2020,12
KR,peripheral nervous system,2021,11
KR,peripheral nervous system,2022,8
KR,peripheral nervous system,2023,4
KR,placenta,2015,1
KR,placenta,2016,2
KR,placenta,2017,11
KR,placenta,2018,16
KR,placenta,2019,18
KR,placenta,2020,25
KR,placenta,2021,30
KR,placenta,2022,29
KR,placenta,2023,3
KR,prostate,2014,5
KR,prostate,2015,6
KR,prostate,2016,18
KR,prostate,2017,35
KR,prostate,2018,77
KR,prostate,2019,83
KR,prostate,2020,111
KR,prostate,2021,127
KR,prostate,2022,117
KR,prostate,2023,31
KR,skeletal,2014,3
KR,skeletal,2015,6
KR,skeletal,2016,14
KR,skeletal,2017,41
KR,skeletal,2018,85
KR,skeletal,2019,126
KR,skeletal,2020,148
KR,skeletal,2021,203
KR,skeletal,2022,217
KR,skeletal,2023,29
KR,skin,2014,11
KR,skin,2015,3
KR,skin,2016,24
KR,skin,2017,84
KR,skin,2018,208
KR,skin,2019,281
KR,skin,2020,325
KR,skin,2021,365
KR,skin,2022,358
KR,skin,2023,68
KR,small intestine,2014,1
KR,small intestine,2016,1
KR,small intestine,2017,4
KR,small intestine,2018,6
KR,small intestine,2019,7
KR,small intestine,2020,11
KR,small intestine,2021,13
KR,small intestine,2022,10
KR,small intestine,2023,3
KR,spinal cord,2014,4
KR,spinal cord,2015,3
KR,spinal cord,2016,17
KR,spinal cord,2017,30
KR,spinal cord,2018,24
KR,spinal cord,2019,24
KR,spinal cord,2020,34
KR,spinal cord,2021,54
KR,spinal cord,2022,64
KR,spinal cord,2023,10
KR,spleen,2016,3
KR,spleen,2017,9
KR,spleen,2018,14
KR,spleen,2019,21
KR,spleen,2020,19
KR,spleen,2021,25
KR,spleen,2022,14
KR,spleen,2023,5
KR,thymus,2017,2
KR,thymus,2018,2
KR,thymus,2019,7
KR,thymus,2020,7
KR,thymus,2021,9
KR,thymus,2022,8
KR,thymus,2023,5
KR,trachea,2015,2
KR,trachea,2016,4
KR,trachea,2017,18
KR,trachea,2018,24
KR,trachea,2019,34
KR,trachea,2020,37
KR,trachea,2021,39
KR,trachea,2022,35
KR,trachea,2023,6
KR,ureter,2014,1
KR,ureter,2016,4
KR,ureter,2017,10
KR,ureter,2018,23
KR,ureter,2019,16
KR,ureter,2020,21
KR,ureter,2021,16
KR,ureter,2022,28
KR,ureter,2023,7
KR,urinary bladder,2014,4
KR,urinary bladder,2015,8
KR,urinary bladder,2016,7
KR,urinary bladder,2017,25
KR,urinary bladder,2018,25
KR,urinary bladder,2019,44
KR,urinary bladder,2020,58
KR,urinary bladder,2021,48
KR,urinary bladder,2022,58
KR,urinary bladder,2023,10
KR,uterus,2015,1
KR,uterus,2016,3
KR,uterus,2017,1
KR,uterus,2018,7
KR,uterus,2019,9
KR,uterus,2020,10
KR,uterus,2021,18
KR,uterus,2022,14
KR,uterus,2023,2
KW,brain,2017,2
KW,brain,2018,2
KW,brain,2019,1
KW,brain,2020,3
KW,brain,2021,4
KW,brain,2022,4
KW,brain,2023,2
KW,eye,2018,1
KW,eye,2021,1
KW,eye,2022,2
KW,eye,2023,1
KW,heart,2018,3
KW,heart,2019,1
KW,heart,2020,5
KW,heart,2021,3
KW,heart,2022,5
KW,heart,2023,1
KW,kidney,2016,1
KW,kidney,2017,2
KW,kidney,2018,4
KW,kidney,2019,2
KW,kidney,2020,2
KW,kidney,2021,7
KW,kidney,2022,3
KW,kidney,2023,3
KW,knee,2021,2
KW,liver,2018,3
KW,liver,2019,4
KW,liver,2020,9
KW,liver,2021,8
KW,liver,2022,16
KW,lung,2017,3
KW,lung,2019,1
KW,lung,2020,3
KW,lung,2021,4
KW,lung,2022,2
KW,lymph node,2020,1
KW,lymph node,2022,1
KW,ovary,2021,1
KW,pancreas,2020,2
KW,pancreas,2022,3
KW,peripheral nervous system,2022,1
KW,placenta,2022,1
KW,prostate,2021,3
KW,prostate,2022,1
KW,skeletal,2018,1
KW,skeletal,2019,1
KW,skeletal,2020,2
KW,skeletal,2021,1
KW,skeletal,2022,2
KW,skeletal,2023,1
KW,skin,2018,2
KW,skin,2019,4
KW,skin,2020,5
KW,skin,2021,3
KW,skin,2022,2
KW,skin,2023,1
KW,small intestine,2018,1
KW,small intestine,2019,1
KW,small intestine,2020,1
KW,spinal cord,2017,1
KW,spinal cord,2019,1
KW,ureter,2017,1
KW,urinary bladder,2018,1
KY,heart,2020,1
KY,kidney,2023,1
KZ,bone marrow,2019,1
KZ,bone marrow,2020,1
KZ,brain,2019,1
KZ,brain,2020,1
KZ,brain,2021,4
KZ,brain,2022,8
KZ,brain,2023,2
KZ,eye,2019,1
KZ,eye,2020,1
KZ,heart,2017,1
KZ,heart,2019,3
KZ,heart,2020,3
KZ,heart,2021,3
KZ,heart,2022,6
KZ,heart,2023,1
KZ,kidney,2019,2
KZ,kidney,2020,3
KZ,kidney,2021,3
KZ,kidney,2022,3
KZ,knee,2019,1
KZ,knee,2022,3
KZ,knee,2023,1
KZ,liver,2017,2
KZ,liver,2018,3
KZ,liver,2019,4
KZ,liver,2020,5
KZ,liver,2021,12
KZ,liver,2022,10
KZ,liver,2023,3
KZ,lung,2018,2
KZ,lung,2020,3
KZ,lung,2021,2
KZ,lung,2022,8
KZ,lung,2023,3
KZ,lymph node,2017,1
KZ,lymph node,2020,1
KZ,lymph node,2022,1
KZ,ovary,2021,1
KZ,ovary,2022,1
KZ,placenta,2022,1
KZ,prostate,2020,3
KZ,prostate,2021,1
KZ,prostate,2022,3
KZ,skeletal,2021,1
KZ,skeletal,2022,1
KZ,skin,2017,3
KZ,skin,2018,3
KZ,skin,2020,3
KZ,skin,2021,1
KZ,skin,2022,4
KZ,thymus,2021,1
KZ,thymus,2022,1
KZ,trachea,2022,1
KZ,ureter,2022,1
KZ,uterus,2023,1
LA,heart,2020,1
LA,heart,2021,1
LA,kidney,2020,1
LA,liver,2020,1
LA,lung,2021,1
LB,bone marrow,2019,1
LB,bone marrow,2020,4
LB,bone marrow,2021,2
LB,bone marrow,2022,2
LB,brain,2017,2
LB,brain,2018,5
LB,brain,2019,4
LB,brain,2020,6
LB,brain,2021,16
LB,brain,2022,18
LB,brain,2023,1
LB,eye,2018,2
LB,eye,2019,4
LB,eye,2020,1
LB,eye,2021,3
LB,eye,2022,3
LB,heart,2017,2
LB,heart,2018,2
LB,heart,2019,6
LB,heart,2020,16
LB,heart,2021,17
LB,heart,2022,21
LB,heart,2023,1
LB,kidney,2016,2
LB,kidney,2017,4
LB,kidney,2018,3
LB,kidney,2019,5
LB,kidney,2020,3
LB,kidney,2021,10
LB,kidney,2022,8
LB,kidney,2023,2
LB,knee,2017,1
LB,knee,2018,1
LB,knee,2019,1
LB,knee,2020,1
LB,knee,2021,2
LB,knee,2022,2
LB,liver,2017,4
LB,liver,2018,6
LB,liver,2019,12
LB,liver,2020,17
LB,liver,2021,16
LB,liver,2022,27
LB,liver,2023,6
LB,lung,2016,1
LB,lung,2017,3
LB,lung,2018,3
LB,lung,2019,7
LB,lung,2020,6
LB,lung,2021,16
LB,lung,2022,10
LB,lung,2023,1
LB,lymph node,2015,1
LB,lymph node,2019,2
LB,lymph node,2020,3
LB,lymph node,2021,1
LB,lymph node,2022,1
LB,ovary,2022,1
LB,ovary,2023,1
LB,pancreas,2016,1
LB,pancreas,2017,1
LB,pelvis,2018,1
LB,pelvis,2021,1
LB,pelvis,2022,1
LB,peripheral nervous system,2020,1
LB,peripheral nervous system,2022,2
LB,placenta,2020,2
LB,placenta,2022,2
LB,prostate,2017,1
LB,prostate,2018,1
LB,prostate,2019,2
LB,prostate,2020,12
LB,prostate,2021,4
LB,prostate,2022,8
LB,prostate,2023,1
LB,skeletal,2017,3
LB,skeletal,2018,1
LB,skeletal,2019,5
LB,skeletal,2020,3
LB,skeletal,2021,3
LB,skeletal,2022,4
LB,skeletal,2023,1
LB,skin,2016,1
LB,skin,2017,3
LB,skin,2018,2
LB,skin,2019,3
LB,skin,2020,10
LB,skin,2021,8
LB,skin,2022,6
LB,skin,2023,2
LB,spinal cord,2020,1
LB,spinal cord,2022,1
LB,spleen,2019,2
LB,spleen,2022,1
LB,thymus,2022,3
LB,trachea,2016,1
LB,trachea,2018,1
LB,trachea,2019,1
LB,trachea,2021,1
LB,ureter,2019,1
LB,ureter,2020,1
LB,ureter,2022,1
LB,urinary bladder,2019,1
LB,urinary bladder,2020,3
LB,urinary bladder,2021,9
LB,urinary bladder,2022,4
LB,urinary bladder,2023,1
LC,heart,2018,1
LC,kidney,2022,1
LC,liver,2022,2
LC,skeletal,2021,1
LI,kidney,2022,1
LI,small intestine,2022,1
LK,bone marrow,2017,1
LK,bone marrow,2019,1
LK,bone marrow,2021,2
LK,bone marrow,2022,1
LK,brain,2018,3
LK,brain,2019,3
LK,brain,2020,2
LK,brain,2021,4
LK,brain,2022,2
LK,eye,2017,1
LK,eye,2020,1
LK,eye,2021,1
LK,eye,2022,1
LK,eye,2023,1
LK,heart,2018,2
LK,heart,2019,1
LK,heart,2020,5
LK,heart,2021,8
LK,heart,2022,8
LK,heart,2023,7
LK,kidney,2016,4
LK,kidney,2017,3
LK,kidney,2018,6
LK,kidney,2019,3
LK,kidney,2020,10
LK,kidney,2021,14
LK,kidney,2022,11
LK,kidney,2023,2
LK,knee,2016,1
LK,knee,2018,1
LK,knee,2021,3
LK,knee,2022,4
LK,knee,2023,1
LK,liver,2016,1
LK,liver,2017,1
LK,liver,2018,5
LK,liver,2019,6
LK,liver,2020,9
LK,liver,2021,11
LK,liver,2022,17
LK,liver,2023,5
LK,lung,2017,2
LK,lung,2019,2
LK,lung,2020,6
LK,lung,2021,3
LK,lung,2022,5
LK,lymph node,2017,1
LK,lymph node,2020,1
LK,lymph node,2022,2
LK,lymph node,2023,1
LK,muscular system,2022,1
LK,ovary,2018,1
LK,ovary,2019,1
LK,ovary,2020,1
LK,pancreas,2022,1
LK,pelvis,2018,1
LK,pelvis,2023,1
LK,placenta,2020,1
LK,placenta,2022,1
LK,prostate,2018,1
LK,prostate,2019,1
LK,prostate,2020,1
LK,prostate,2021,1
LK,skeletal,2017,1
LK,skeletal,2019,1
LK,skeletal,2021,1
LK,skeletal,2022,2
LK,skin,2017,1
LK,skin,2018,3
LK,skin,2019,6
LK,skin,2020,7
LK,skin,2021,4
LK,skin,2022,4
LK,skin,2023,2
LK,small intestine,2019,1
LK,spinal cord,2020,1
LK,spinal cord,2021,1
LK,spleen,2021,1
LK,thymus,2021,1
LK,ureter,2018,2
LK,ureter,2023,1
LK,urinary bladder,2017,1
LS,liver,2022,1
LT,bone marrow,2021,2
LT,bone marrow,2023,2
LT,brain,2016,4
LT,brain,2017,2
LT,brain,2018,6
LT,brain,2019,5
LT,brain,2020,13
LT,brain,2021,12
LT,brain,2022,22
LT,brain,2023,2
LT,eye,2016,1
LT,eye,2017,1
LT,eye,2019,1
LT,eye,2021,1
LT,heart,2015,1
LT,heart,2017,2
LT,heart,2018,7
LT,heart,2019,11
LT,heart,2020,11
LT,heart,2021,10
LT,heart,2022,24
LT,heart,2023,4
LT,kidney,2017,1
LT,kidney,2020,5
LT,kidney,2021,9
LT,kidney,2022,6
LT,kidney,2023,2
LT,knee,2019,2
LT,knee,2020,1
LT,knee,2021,1
LT,knee,2022,2
LT,knee,2023,2
LT,liver,2016,1
LT,liver,2018,6
LT,liver,2019,5
LT,liver,2020,7
LT,liver,2021,15
LT,liver,2022,13
LT,liver,2023,2
LT,lung,2016,1
LT,lung,2018,2
LT,lung,2020,4
LT,lung,2021,9
LT,lung,2022,7
LT,lung,2023,1
LT,lymph node,2021,1
LT,lymph node,2023,1
LT,ovary,2019,1
LT,ovary,2020,1
LT,ovary,2022,3
LT,pancreas,2023,1
LT,pelvis,2021,1
LT,placenta,2020,1
LT,placenta,2021,1
LT,prostate,2017,1
LT,prostate,2019,5
LT,prostate,2020,5
LT,prostate,2021,7
LT,prostate,2022,4
LT,skeletal,2016,1
LT,skeletal,2017,1
LT,skeletal,2018,4
LT,skeletal,2019,4
LT,skeletal,2020,4
LT,skeletal,2021,4
LT,skeletal,2022,7
LT,skeletal,2023,1
LT,skin,2018,3
LT,skin,2019,1
LT,skin,2020,4
LT,skin,2021,5
LT,skin,2022,7
LT,skin,2023,3
LT,small intestine,2020,1
LT,spinal cord,2020,1
LT,spinal cord,2022,1
LT,thymus,2019,1
LT,thymus,2021,1
LT,thymus,2022,2
LT,trachea,2021,1
LT,trachea,2022,1
LT,ureter,2019,1
LT,ureter,2021,1
LT,urinary bladder,2020,1
LT,uterus,2021,1
LT,uterus,2022,2
LU,bone marrow,2019,1
LU,bone marrow,2020,1
LU,bone marrow,2022,1
LU,brain,2016,1
LU,brain,2017,4
LU,brain,2018,2
LU,brain,2019,10
LU,brain,2020,19
LU,brain,2021,13
LU,brain,2022,16
LU,brain,2023,6
LU,eye,2016,1
LU,eye,2017,1
LU,eye,2019,1
LU,eye,2020,3
LU,eye,2021,2
LU,eye,2022,1
LU,heart,2016,1
LU,heart,2018,2
LU,heart,2019,1
LU,heart,2020,3
LU,heart,2022,6
LU,heart,2023,2
LU,kidney,2016,1
LU,kidney,2019,2
LU,kidney,2020,2
LU,kidney,2021,2
LU,kidney,2022,1
LU,knee,2015,1
LU,knee,2020,2
LU,knee,2021,1
LU,knee,2022,4
LU,knee,2023,2
LU,large intestine,2019,1
LU,liver,2018,1
LU,liver,2019,2
LU,liver,2020,5
LU,liver,2021,5
LU,liver,2022,4
LU,lung,2019,1
LU,lung,2020,1
LU,lung,2021,3
LU,lung,2022,3
LU,pancreas,2021,1
LU,placenta,2022,1
LU,prostate,2020,2
LU,prostate,2021,3
LU,skeletal,2016,1
LU,skeletal,2017,2
LU,skeletal,2018,1
LU,skeletal,2020,3
LU,skeletal,2021,1
LU,skeletal,2022,7
LU,skeletal,2023,1
LU,skin,2016,3
LU,skin,2017,1
LU,skin,2018,1
LU,skin,2021,1
LU,skin,2022,3
LU,small intestine,2019,1
LU,small intestine,2022,1
LU,spleen,2023,1
LU,thymus,2018,1
LU,thymus,2021,1
LU,urinary bladder,2017,1
LV,bone marrow,2019,1
LV,bone marrow,2023,1
LV,brain,2018,3
LV,brain,2019,3
LV,brain,2020,3
LV,brain,2021,7
LV,brain,2022,3
LV,brain,2023,1
LV,eye,2021,2
LV,eye,2022,4
LV,heart,2018,2
LV,heart,2020,4
LV,heart,2021,5
LV,kidney,2018,2
LV,kidney,2020,7
LV,kidney,2021,1
LV,kidney,2022,1
LV,liver,2017,1
LV,liver,2018,3
LV,liver,2019,2
LV,liver,2020,3
LV,liver,2021,11
LV,liver,2022,3
LV,liver,2023,1
LV,lung,2017,1
LV,lung,2019,1
LV,lung,2020,2
LV,lung,2021,4
LV,lung,2022,6
LV,ovary,2021,2
LV,ovary,2022,1
LV,placenta,2020,1
LV,placenta,2021,1
LV,placenta,2022,1
LV,placenta,2023,1
LV,prostate,2017,1
LV,prostate,2018,1
LV,prostate,2019,2
LV,prostate,2022,4
LV,skeletal,2017,2
LV,skeletal,2020,1
LV,skeletal,2022,2
LV,skin,2018,2
LV,skin,2019,5
LV,skin,2020,5
LV,skin,2021,6
LV,skin,2022,5
LV,skin,2023,1
LV,spleen,2022,1
LV,thymus,2020,1
LV,thymus,2021,1
LV,trachea,2022,1
LV,ureter,2020,1
LV,urinary bladder,2019,1
LY,bone marrow,2017,1
LY,brain,2022,1
LY,eye,2017,1
LY,eye,2020,1
LY,liver,2019,1
LY,liver,2020,1
LY,liver,2021,2
LY,prostate,2020,1
LY,skeletal,2021,1
LY,skin,2018,1
LY,skin,2020,2
LY,skin,2021,1
LY,skin,2023,1
LY,spleen,2023,1
LY,urinary bladder,2020,1
MA,bone marrow,2022,1
MA,brain,2015,1
MA,brain,2017,3
MA,brain,2018,3
MA,brain,2019,2
MA,brain,2020,9
MA,brain,2021,11
MA,brain,2022,11
MA,brain,2023,2
MA,eye,2016,1
MA,eye,2021,2
MA,eye,2022,1
MA,eye,2023,1
MA,heart,2016,1
MA,heart,2018,2
MA,heart,2019,2
MA,heart,2020,4
MA,heart,2021,1
MA,heart,2022,1
MA,kidney,2016,1
MA,kidney,2017,2
MA,kidney,2018,1
MA,kidney,2019,1
MA,kidney,2020,4
MA,kidney,2021,11
MA,kidney,2022,6
MA,kidney,2023,1
MA,knee,2020,1
MA,knee,2022,2
MA,knee,2023,1
MA,liver,2018,8
MA,liver,2019,7
MA,liver,2020,8
MA,liver,2021,18
MA,liver,2022,18
MA,liver,2023,2
MA,lung,2018,1
MA,lung,2019,2
MA,lung,2020,3
MA,lung,2021,9
MA,lung,2022,3
MA,lung,2023,1
MA,lymph node,2018,1
MA,lymph node,2019,1
MA,lymph node,2020,1
MA,lymph node,2021,2
MA,ovary,2020,2
MA,pancreas,2021,1
MA,pancreas,2023,1
MA,placenta,2022,1
MA,placenta,2023,1
MA,prostate,2016,1
MA,prostate,2022,2
MA,prostate,2023,2
MA,skeletal,2017,2
MA,skeletal,2018,1
MA,skeletal,2021,1
MA,skeletal,2022,2
MA,skeletal,2023,1
MA,skin,2017,2
MA,skin,2018,1
MA,skin,2019,1
MA,skin,2020,3
MA,skin,2021,10
MA,skin,2022,8
MA,skin,2023,5
MA,spinal cord,2021,1
MA,spinal cord,2022,1
MA,spleen,2020,1
MA,thymus,2019,1
MA,thymus,2020,5
MA,thymus,2021,4
MA,thymus,2022,4
MA,thymus,2023,1
MA,trachea,2019,1
MA,trachea,2021,1
MA,ureter,2020,1
MA,urinary bladder,2018,1
MA,urinary bladder,2020,2
MC,bone marrow,2021,1
MC,heart,2019,1
MC,heart,2021,2
MC,heart,2022,3
MC,kidney,2021,3
MC,knee,2021,1
MC,liver,2019,1
MC,liver,2020,1
MC,liver,2021,1
MC,skeletal,2020,2
MC,skeletal,2021,1
MC,skeletal,2022,1
MC,skin,2019,1
MC,skin,2021,1
MC,skin,2022,1
MC,skin,2023,2
MD,brain,2021,1
MD,brain,2022,2
MD,brain,2023,1
MD,eye,2022,1
MD,heart,2020,1
MD,heart,2023,1
MD,pancreas,2022,1
MD,spinal cord,2020,1
MD,spinal cord,2022,1
ME,heart,2022,1
ME,liver,2020,1
ME,liver,2021,1
ME,lymph node,2022,1
ME,ovary,2022,1
ME,prostate,2022,1
MG,brain,2020,1
MG,brain,2022,1
MG,liver,2020,1
MG,liver,2021,2
MG,lung,2021,1
MG,skeletal,2023,1
MG,skin,2015,1
MG,skin,2017,1
MG,skin,2019,1
MG,skin,2021,2
MG,small intestine,2022,2
MK,brain,2021,4
MK,brain,2022,1
MK,heart,2017,1
MK,heart,2021,1
MK,heart,2022,2
MK,kidney,2016,1
MK,kidney,2018,2
MK,kidney,2021,1
MK,knee,2020,1
MK,knee,2021,1
MK,liver,2018,4
MK,liver,2019,1
MK,liver,2020,2
MK,liver,2021,5
MK,liver,2022,1
MK,lung,2019,1
MK,lung,2020,1
MK,lung,2022,1
MK,lung,2023,1
MK,lymph node,2021,1
MK,lymph node,2022,1
MK,placenta,2021,1
MK,prostate,2020,1
MK,prostate,2022,1
MK,skeletal,2020,2
MK,skin,2020,2
MK,skin,2021,1
MK,skin,2022,2
MK,small intestine,2022,1
MK,spleen,2020,1
MK,trachea,2020,1
ML,heart,2019,1
ML,heart,2020,1
ML,heart,2021,1
ML,liver,2016,1
ML,liver,2018,1
ML,liver,2022,1
ML,ovary,2021,1
ML,skin,2020,1
MM,brain,2019,1
MM,brain,2020,1
MM,brain,2021,1
MM,eye,2017,1
MM,eye,2021,1
MM,heart,2022,1
MM,heart,2023,1
MM,kidney,2022,1
MM,knee,2021,1
MM,knee,2022,1
MM,knee,2023,1
MM,liver,2020,5
MM,liver,2021,4
MM,liver,2022,1
MM,liver,2023,1
MM,lung,2019,1
MM,lung,2021,1
MM,placenta,2022,1
MM,skeletal,2020,1
MM,ureter,2020,1
MM,urinary bladder,2019,1
MN,heart,2018,1
MN,heart,2019,1
MN,heart,2020,1
MN,heart,2023,1
MN,kidney,2016,1
MN,kidney,2018,1
MN,knee,2019,2
MN,knee,2021,1
MN,liver,2017,1
MN,liver,2019,1
MN,liver,2020,2
MN,liver,2021,2
MN,liver,2022,5
MN,lung,2020,1
MN,lymph node,2020,1
MN,placenta,2022,1
MN,prostate,2019,1
MN,prostate,2023,1
MN,skeletal,2018,1
MN,skeletal,2021,2
MN,skeletal,2022,1
MN,skin,2020,2
MN,skin,2022,1
MN,spinal cord,2021,1
MN,spinal cord,2022,1
MN,ureter,2022,1
MN,urinary bladder,2019,2
MN,urinary bladder,2021,1
MN,urinary bladder,2022,2
MQ,brain,2019,1
MQ,brain,2020,1
MQ,heart,2017,1
MQ,heart,2021,2
MQ,heart,2022,2
MQ,kidney,2022,1
MQ,liver,2018,1
MQ,liver,2020,1
MQ,lung,2022,1
MQ,prostate,2018,2
MQ,prostate,2020,1
MQ,skin,2022,1
MR,kidney,2020,1
MR,liver,2019,1
MR,ovary,2021,1
MT,bone marrow,2021,2
MT,bone marrow,2022,1
MT,brain,2017,1
MT,brain,2018,1
MT,brain,2020,2
MT,brain,2021,1
MT,brain,2022,6
MT,eye,2014,1
MT,eye,2017,1
MT,eye,2019,1
MT,heart,2017,3
MT,heart,2018,1
MT,heart,2019,1
MT,heart,2021,4
MT,heart,2022,4
MT,kidney,2021,1
MT,kidney,2022,3
MT,knee,2022,1
MT,liver,2017,1
MT,liver,2019,2
MT,liver,2020,2
MT,liver,2021,3
MT,liver,2022,5
MT,lung,2021,2
MT,lymph node,2022,1
MT,pancreas,2022,1
MT,placenta,2018,1
MT,prostate,2022,1
MT,skeletal,2021,1
MT,skeletal,2022,1
MT,skin,2020,2
MT,skin,2021,3
MT,skin,2022,3
MT,skin,2023,1
MT,small intestine,2017,1
MT,small intestine,2019,1
MU,heart,2022,2
MU,kidney,2021,1
MU,liver,2021,1
MU,prostate,2020,1
MU,prostate,2022,1
MU,skeletal,2019,1
MU,skin,2020,2
MU,skin,2022,1
MV,heart,2022,1
MV,liver,2021,1
MV,liver,2022,1
MV,lymph node,2017,1
MV,skin,2017,1
MV,skin,2020,3
MW,brain,2018,1
MW,brain,2021,1
MW,eye,2018,1
MW,eye,2021,2
MW,eye,2022,1
MW,heart,2020,1
MW,heart,2021,2
MW,heart,2022,1
MW,kidney,2018,1
MW,kidney,2019,2
MW,kidney,2020,2
MW,kidney,2021,2
MW,kidney,2022,3
MW,liver,2016,1
MW,liver,2018,4
MW,liver,2019,3
MW,liver,2020,7
MW,liver,2021,5
MW,liver,2022,10
MW,liver,2023,1
MW,lung,2019,1
MW,lung,2020,1
MW,lung,2021,1
MW,placenta,2018,1
MW,placenta,2019,1
MW,skeletal,2018,1
MW,skeletal,2022,1
MW,skin,2022,1
MW,small intestine,2022,1
MX,bone marrow,2015,1
MX,bone marrow,2016,2
MX,bone marrow,2017,1
MX,bone marrow,2018,1
MX,bone marrow,2019,3
MX,bone marrow,2020,5
MX,bone marrow,2021,4
MX,bone marrow,2022,4
MX,brain,2014,1
MX,brain,2015,2
MX,brain,2016,9
MX,brain,2017,27
MX,brain,2018,37
MX,brain,2019,53
MX,brain,2020,69
MX,brain,2021,92
MX,brain,2022,81
MX,brain,2023,16
MX,eye,2016,2
MX,eye,2017,5
MX,eye,2018,9
MX,eye,2019,17
MX,eye,2020,23
MX,eye,2021,31
MX,eye,2022,24
MX,eye,2023,4
MX,heart,2015,2
MX,heart,2016,7
MX,heart,2017,9
MX,heart,2018,21
MX,heart,2019,25
MX,heart,2020,40
MX,heart,2021,60
MX,heart,2022,61
MX,heart,2023,14
MX,kidney,2015,1
MX,kidney,2016,8
MX,kidney,2017,11
MX,kidney,2018,26
MX,kidney,2019,42
MX,kidney,2020,42
MX,kidney,2021,60
MX,kidney,2022,71
MX,kidney,2023,13
MX,knee,2016,1
MX,knee,2018,6
MX,knee,2019,7
MX,knee,2020,7
MX,knee,2021,14
MX,knee,2022,8
MX,knee,2023,2
MX,large intestine,2017,1
MX,large intestine,2021,1
MX,liver,2014,3
MX,liver,2015,1
MX,liver,2016,5
MX,liver,2017,18
MX,liver,2018,37
MX,liver,2019,58
MX,liver,2020,78
MX,liver,2021,93
MX,liver,2022,115
MX,liver,2023,28
MX,lung,2015,1
MX,lung,2016,1
MX,lung,2017,4
MX,lung,2018,18
MX,lung,2019,24
MX,lung,2020,43
MX,lung,2021,56
MX,lung,2022,64
MX,lung,2023,6
MX,lymph node,2017,1
MX,lymph node,2018,5
MX,lymph node,2019,3
MX,lymph node,2020,10
MX,lymph node,2021,7
MX,lymph node,2022,5
MX,ovary,2016,1
MX,ovary,2017,4
MX,ovary,2018,2
MX,ovary,2019,6
MX,ovary,2020,5
MX,ovary,2021,4
MX,ovary,2022,8
MX,ovary,2023,2
MX,pancreas,2015,1
MX,pancreas,2016,1
MX,pancreas,2017,2
MX,pancreas,2019,1
MX,pancreas,2020,7
MX,pancreas,2021,4
MX,pancreas,2022,6
MX,pancreas,2023,1
MX,pelvis,2023,2
MX,peripheral nervous system,2016,1
MX,peripheral nervous system,2017,1
MX,peripheral nervous system,2019,1
MX,peripheral nervous system,2020,1
MX,peripheral nervous system,2021,3
MX,peripheral nervous system,2022,1
MX,placenta,2014,1
MX,placenta,2017,3
MX,placenta,2018,5
MX,placenta,2019,8
MX,placenta,2020,8
MX,placenta,2021,16
MX,placenta,2022,16
MX,placenta,2023,4
MX,prostate,2017,1
MX,prostate,2018,3
MX,prostate,2019,2
MX,prostate,2020,7
MX,prostate,2021,5
MX,prostate,2022,15
MX,prostate,2023,1
MX,skeletal,2014,1
MX,skeletal,2015,1
MX,skeletal,2016,1
MX,skeletal,2017,3
MX,skeletal,2018,14
MX,skeletal,2019,15
MX,skeletal,2020,23
MX,skeletal,2021,13
MX,skeletal,2022,27
MX,skeletal,2023,5
MX,skin,2015,1
MX,skin,2016,3
MX,skin,2017,14
MX,skin,2018,23
MX,skin,2019,40
MX,skin,2020,30
MX,skin,2021,51
MX,skin,2022,49
MX,skin,2023,11
MX,small intestine,2019,2
MX,small intestine,2020,6
MX,small intestine,2021,4
MX,spinal cord,2015,1
MX,spinal cord,2016,2
MX,spinal cord,2017,6
MX,spinal cord,2018,4
MX,spinal cord,2019,4
MX,spinal cord,2020,9
MX,spinal cord,2021,9
MX,spinal cord,2022,8
MX,spinal cord,2023,3
MX,spleen,2017,2
MX,spleen,2018,3
MX,spleen,2019,5
MX,spleen,2020,4
MX,spleen,2021,2
MX,spleen,2022,3
MX,thymus,2019,1
MX,thymus,2021,1
MX,thymus,2022,1
MX,trachea,2016,1
MX,trachea,2017,1
MX,trachea,2019,1
MX,trachea,2020,7
MX,trachea,2021,5
MX,trachea,2022,5
MX,trachea,2023,3
MX,ureter,2019,1
MX,ureter,2020,1
MX,ureter,2021,1
MX,ureter,2022,3
MX,urinary bladder,2018,3
